itemID,category,title,gender,style,outline,materials,color,pattern,detail,donning/doffing
p546,shoes,"white, black and red colorblock sneakers",Men's,trendy casual shoes,low-top silhouette,"leather, mesh","white, black, red",striped trim,lace-up fastening,slip-on
p547,mid_layer_top,grey base half-zip sweatshirt,Men's,trendy casual top,loose fit,cotton fabric,"gray, white","letter print, brand logo","half-zip design, kangaroo pocket",zippered
p548,bottom,grey base white trim joggers,Men's,minimalist casual trousers,jogger silhouette,cotton fabric,"gray, white",brand logo embellishment,elastic waistband,slip-on
p549,accessory,silver and black over-ear headphones,Unisex,minimalist digital accessories,headset,"plastic, sponge","silver, black",Solid,wired connection,wearable
p550,shoes,black and white color-block skate shoes,Men's,minimalist casual shoes,low-top silhouette,leather,black and white,brand logo embellishment,"velcro, lace-up",slip-on
p551,mid_layer_top,black base half-zip sweatshirt,Men's,Guochao casual top,loose fit,cotton fabric,black and white,"letter print, brand logo",half-zip design,zippered
p552,bottom,black base joggers,Men's,Guochao casual trousers,jogger silhouette,cotton fabric,black and white,"letter print, brand logo",elastic waistband,slip-on
p553,accessory,red and white sports headband,Men's,athleisure accessories,headset,knit fabric,"red, white",brand logo embellishment,elastic fit,wearable
p554,shoes,"black, red and white colorblock high-top sneakers",Men's,trendy casual shoes,high-top silhouette,"leather, mesh","black, white, red",brand logo embellishment,"velcro, lace-up",slip-on
p555,mid_layer_top,light purple half-zip sweatshirt,Unisex,Guochao casual top,loose fit,cotton fabric,"light purple, pink","letter print, brand logo",half-zip design,zippered
p556,bottom,light purple joggers,Unisex,minimalist casual trousers,jogger silhouette,cotton fabric,"light purple, pink",brand logo embellishment,elastic waistband,slip-on
p557,accessory,pink and purple letter sports headband,Unisex,fashion casual accessories,headband,webbing,pinkish purple,letter print,Hook-and-loop closure,wearable
p558,bag,pink drawstring backpack,Unisex,fashion casual bag,backpack,nylon,"pink, black",Solid,"drawstring, zip closure",backpack
p559,shoes,black and purple colorblock sneakers,Men's,trendy casual shoes,low-top silhouette,"mesh, leather","black, white, purple",brand logo embellishment,dial lacing system,slip-on
p560,mid_layer_top,grey base plaid sweatshirt,Men's,trendy casual top,loose fit,cotton fabric,"gray, multicolor",plaid and letter print,"half-zip design, kangaroo pocket",zippered
p561,mid_layer_top,burgundy turtleneck knit sweater,Men's,minimalist casual top,loose fit,knit fabric,burgundy,Solid,high neck,pullover
p562,bottom,grey base gold logo joggers,Men's,minimalist casual trousers,jogger silhouette,cotton fabric,"gray, gold",brand logo embellishment,elastic waistband,slip-on
p563,accessory,yellow base bird logo knit beanie,Men's,fashion casual accessories,beanie,knit fabric,yellow,bird logo motif,elastic fit,wearable
p564,shoes,"black, red and white cartoon print high-top sneakers",Men's,trendy casual shoes,high-top silhouette,"leather, mesh","black, white, red",cartoon print,"velcro, lace-up",slip-on
p565,outerwear,blue and orange colorblock hooded jacket,Men's,trendy casual jacket,zippered silhouette,lightweight fabric,"blue, orange, black","letter slogan, brand logo","zip closure, hooded",zippered
p566,inner_top,white base colorful letter long-sleeve T-shirt,Men's,minimalist casual top,slim fit,cotton fabric,"white, blue, orange, gray",letter print,crew neck design,slip-on
p567,bottom,black base white logo joggers,Men's,minimalist casual trousers,jogger silhouette,cotton fabric,black and white,brand logo embellishment,elastic waistband,slip-on
p568,accessory,colorblock outdoor baseball cap,Men's,outdoor casual accessories,baseball cap,nylon,"gray, beige, blue, green",badge detail,adjustable buckle,wearable
p569,shoes,black base iridescent sneakers,Men's,trendy casual shoes,low-top silhouette,"mesh, leather","black, white, iridescent","brand logo, letter detail",dial lacing system,slip-on
p570,inner_top,white base blue logo letter short-sleeve T-shirt,Men's,minimalist casual top,slim fit,cotton fabric,"white, blue",letter print,crew neck design,slip-on
p571,bottom,black shorts with white logo,Men's,athletic casual trousers,shorts silhouette,lightweight fabric,black and white,brand logo embellishment,elastic waistband,slip-on
p572,accessory,light green visor,Unisex,outdoor casual accessories,visor silhouette,cotton fabric,light green,Solid,elastic fit,wearable
p573,shoes,blue and white colorblock sneakers,Men's,trendy casual shoes,low-top silhouette,"mesh, leather","blue, white, black",brand logo embellishment,dial lacing system,slip-on
p574,inner_top,navy short-sleeve T-shirt,Unisex,Guochao casual top,slim fit,cotton fabric,"navy, white","letter print, brand logo",crew neck design,slip-on
p575,bottom,navy shorts with white logo,Unisex,athletic casual trousers,shorts silhouette,lightweight fabric,"navy, white",brand logo embellishment,elastic waistband,slip-on
p576,accessory,white visor,Unisex,outdoor casual accessories,visor silhouette,cotton fabric,white,Solid,elastic fit,wearable
p577,accessory,white sports wristband,Unisex,athleisure accessories,wristband,stretch fabric,white,striped texture,elastic fit,wearable
p578,shoes,"navy, white and blue colorblock sneakers",Men's,minimalist casual shoes,low-top silhouette,"mesh, leather","navy, white, blue","brand logo, ""WIDE"" logo","velcro, lace-up",slip-on
p579,mid_layer_top,navy sweatshirt with white logo,Men's,trendy casual top,loose fit,cotton fabric,"blue, white","letter print, brand logo",crew neck design,slip-on
p580,bottom,black cargo joggers with white logo,Men's,trendy casual trousers,jogger silhouette,cotton fabric,black and white,"letter print, cargo pockets",elastic waistband,slip-on
p581,accessory,colorblock outdoor baseball cap,Men's,outdoor casual accessories,baseball cap,nylon,"gray, beige, blue, green",badge detail,adjustable buckle,wearable
p582,shoes,"black, blue and silver colorblock sneakers",Men's,trendy casual shoes,low-top silhouette,"mesh, leather","black, blue, silver, white",letter embellishment,dial lacing system,slip-on
p583,mid_layer_top,beige and black color-block polo sweatshirt,Men's,minimalist casual top,loose fit,cotton fabric,"beige, black",brand logo embellishment,"button-down collar, ribbed trim",slip-on
p584,bottom,navy corduroy wide-leg trousers,Men's,vintage casual trousers,wide-leg,corduroy,navy,stitched seams,elastic waistband,slip-on
p585,shoes,khaki suede casual shoes,Unisex,vintage casual shoes,low-top silhouette,suede,"khaki, white",Solid,lace-up fastening,slip-on
p586,mid_layer_top,light blue puppy embroidery sweatshirt,Women's,cute casual top,loose fit,cotton fabric,light blue,"dog embroidery, letters",mock two-piece design,slip-on
p587,bottom,navy cuffed jeans,Women's,vintage casual trousers,wide-leg,denim,"navy, gray",stitched seams,"elastic waistband, rolled hem",slip-on
p588,bag,blue canvas tote bag,Women's,minimalist casual bags,tote bag silhouette,canvas,blue,Solid,handle closure,handheld
p589,shoes,burgundy suede casual shoes,Unisex,vintage casual shoes,low-top silhouette,suede,"burgundy, white, brown",Solid,lace-up fastening,slip-on
p590,mid_layer_top,pink cat embroidery sweatshirt,Women's,cute casual top,loose fit,cotton fabric,pink,"cat embroidery, letters",mock two-piece design,slip-on
p591,bottom,white casual wide-leg trousers,Women's,minimalist casual trousers,wide-leg,cotton fabric,white,stitching detail,"elastic waistband, button",slip-on
p592,bag,leopard print tassel cosmetic bag,Women's,fashion accessory bags,clutch,faux leather,leopard print,fringe detail,zipper closure,handheld
p593,shoes,pink and white colorblock casual shoes,Women's,minimalist casual shoes,low-top silhouette,suede,"pink, white, black",brand logo embellishment,lace-up fastening,slip-on
p594,inner_top,navy and light blue colorblock long-sleeve T-shirt,Men's,outdoor casual tops,slim fit,cotton fabric,"navy, light blue",letter and mountain print,crew neck design,slip-on
p595,bottom,light gray cargo joggers,Men's,trendy casual trousers,jogger silhouette,cotton fabric,light gray,"cargo pockets, letter embellishment",elastic waistband,slip-on
p596,accessory,navy letter baseball cap,Unisex,fashion casual accessories,baseball cap silhouette,cotton fabric,"navy, off-white",letter embroidery,adjustable buckle,wearable
p597,shoes,"gray, green and purple colorblock outdoor sneakers",Men's,outdoor casual shoes,low-top silhouette,suede,"gray, green, purple, black",brand logo embellishment,lace-up fastening,slip-on
p598,mid_layer_top,off-white heart embroidery sweater,Men's,soft casual tops,slim fit,knit fabric,"off-white, red",heart embroidery,mock neck design,slip-on
p599,bottom,dark blue distressed jeans,Men's,vintage casual trousers,wide-leg,denim,dark blue,distressed stitching,elastic waistband,slip-on
p600,shoes,"black, white and gray colorblock casual shoes",Men's,minimalist casual shoes,low-top silhouette,suede,"black, white, gray",stitching detail,lace-up fastening,slip-on
p601,mid_layer_top,gray and black colorblock hooded sweatshirt,Men's,trendy casual top,loose fit,cotton fabric,gray and black,letter print,"hooded, topstitch detail",slip-on
p602,bottom,light gray topstitched joggers,Men's,trendy casual trousers,jogger silhouette,cotton fabric,light gray,"topstitching, small logo patch",elastic waistband,slip-on
p603,accessory,black and brown colorblock letter baseball cap,Men's,vintage casual accessories,baseball cap silhouette,"cotton, suede","black, brown, gold",letter embroidery,adjustable buckle,wearable
p604,shoes,black and white striped casual shoes,Unisex,minimalist casual shoes,low-top silhouette,suede,black and white,striped detail,lace-up fastening,slip-on
p605,inner_top,black and pink colorblock cat long-sleeve T-shirt,Women's,cute casual top,loose fit,cotton fabric,"black, pink","pixelated cat print, letters",contrast sleeves,slip-on
p606,bottom,light purple cargo wide-leg trousers,Women's,trendy casual trousers,wide-leg,cotton fabric,light purple,cargo pockets,elastic waistband,slip-on
p607,shoes,gray and white colorblock casual sneakers,Unisex,trendy casual shoes,low-top silhouette,"mesh, suede","gray, white",color-block design,lace-up fastening,slip-on
p608,mid_layer_top,navy striped sweatshirt,Men's,minimalist casual top,loose fit,cotton fabric,"navy, white","striped trim, letter embroidery",crew neck design,slip-on
p609,bottom,light gray cargo joggers,Men's,trendy casual trousers,jogger silhouette,cotton fabric,light gray,"cargo pockets, small logo patch",elastic waistband,slip-on
p610,bag,yellow nylon backpack,Men's,outdoor casual bags,backpack,nylon,yellow,Solid,dual zip closure,backpack
p611,shoes,"gray, white and blue colorblock casual shoes",Unisex,vintage casual shoes,low-top silhouette,"suede, mesh","gray, white, light blue",brand logo embellishment,lace-up fastening,slip-on
p612,outerwear,yellow and gray colorblock cat embroidery cardigan,Women's,cute casual top,loose fit,knit fabric,"yellow, gray",cat embroidery,"button closure, contrast trim",slip-on
p613,inner_top,white accordion pleated shirt,Women's,minimalist commuter tops,slim fit,cotton fabric,white,accordion pleats,"collared, button closure",slip-on
p614,accessory,dark gray bow pleated skirt,Women's,sweet casual bottoms,mini skirt,cotton fabric,dark gray,"pleated, bow embellishment",elastic waistband,slip-on
p615,shoes,silver and black colorblock platform Mary Janes,Women's,trendy casual shoes,low-top silhouette,glossy leather,"silver, black","bow, buckle embellishment",platform sole,slip-on
p616,outerwear,navy striped collar denim jacket,Men's,vintage casual outerwear,loose fit,denim,"navy, striped","contrast collar, cargo pockets",button closure,slip-on
p617,inner_top,white long-sleeve T-shirt with letter print,Men's,minimalist casual top,loose fit,cotton fabric,"white, black",letter print,crew neck design,slip-on
p618,bottom,navy corduroy wide-leg trousers,Men's,vintage casual trousers,wide-leg,corduroy,navy,stitched seams,elastic waistband,slip-on
p619,shoes,khaki brown colorblock utility boots,Men's,outdoor casual shoes,high-top silhouette,suede,"khaki, brown",letter embellishment,lace-up fastening,slip-on
p620,outerwear,black and silver colorblock striped jacket,Men's,trendy casual jacket,loose fit,cotton fabric,"black, silver","striped trim, letter logo",zipper closure,slip-on
p621,bottom,black wide-leg trousers with silver thread,Men's,trendy casual trousers,wide-leg,cotton fabric,"black, silver",side metallic thread trim,elastic waistband,slip-on
p622,shoes,"gray, white, and black colorblock tech sneakers",Men's,trendy outdoor footwear,low-top silhouette,"mesh, leather","gray, white, black","crisscross lace-up, platform",lace-up fastening,slip-on
p623,mid_layer_top,black sweatshirt with puppy starry sky print,Men's,cute casual top,loose fit,cotton fabric,"black, blue, yellow",puppy and starry sky print,crew neck design,slip-on
p624,bottom,light blue distressed jeans,Men's,vintage casual trousers,wide-leg,denim,light blue,distressed stitching,elastic waistband,slip-on
p625,shoes,"white, gray, and blue colorblock sneakers",Unisex,vintage casual shoes,low-top silhouette,"mesh, leather","white, gray, blue",brand logo embellishment,lace-up fastening,slip-on
p626,mid_layer_top,light gray sweatshirt with black cat print,Men's,cute casual top,loose fit,cotton fabric,"light gray, black, blue","black cat print, letters",crew neck design,slip-on
p627,bottom,dark blue distressed wide-leg jeans,Men's,vintage casual trousers,wide-leg,denim,dark blue,distressed stitching,elastic waistband,slip-on
p628,accessory,navy letter baseball cap,Men's,minimalist casual accessories,baseball cap silhouette,cotton fabric,"navy, white",letter embroidery,adjustable buckle,wearable
p629,bag,navy denim shoulder bag,Men's,vintage casual bag,shoulder bag,denim,navy,brand logo embellishment,drawstring closure,shoulder-carry
p630,shoes,"white, gray, and black colorblock casual shoes",Unisex,minimalist casual shoes,low-top silhouette,"leather, suede","white, gray, black",striped trim,lace-up fastening,slip-on
p631,mid_layer_top,light blue to black gradient letter sweater,Men's,trendy casual top,loose fit,knit fabric,"light blue, black",gradient letter print,mock neck design,slip-on
p632,bottom,dark blue distressed jeans,Men's,vintage casual trousers,wide-leg,denim,dark blue,distressed stitching,elastic waistband,slip-on
p633,accessory,black beanie with white logo patch,Men's,minimalist casual accessories,slouchy beanie silhouette,knit fabric,black and white,label detail,elastic fit,wearable
p634,accessory,gray and black colorblock knit scarf,Men's,warm casual accessories,long scarf,knit fabric,gray and black,"contrast trim, label",wrap style,wearable
p635,shoes,"gray, white, and gold colorblock casual shoes",Men's,vintage casual shoes,low-top silhouette,suede,"gray, white, gold","striped trim, brand logo",lace-up fastening,slip-on
p636,mid_layer_top,navy colorblock collar pixel letter polo sweatshirt,Men's,trendy casual top,loose fit,cotton fabric,"navy, multicolor","pixelated letters, contrast collar",button-down collar,slip-on
p637,bottom,light gray deconstructed joggers,Men's,trendy casual trousers,jogger silhouette,cotton fabric,light gray,deconstructed stitching,elastic waistband,slip-on
p638,bag,bread-shaped decorative bag,Unisex,playful decorative accessories,pouch,fabric,"brown, black","bread pattern, text",button closure,handheld
p639,shoes,gray and brown colorblock casual shoes,Men's,vintage casual shoes,low-top silhouette,suede,"gray, brown, white",small logo detail,lace-up fastening,slip-on
p640,mid_layer_top,navy faux two-piece plaid sweatshirt,Men's,cute casual top,loose fit,cotton fabric,"navy, blue and white plaid",letter print,mock two-piece design,slip-on
p641,bottom,light blue distressed jeans,Men's,vintage casual trousers,wide-leg,denim,light blue,distressed stitching,elastic waistband,slip-on
p642,accessory,burgundy and navy colorblock baseball cap,Men's,minimalist casual accessories,baseball cap silhouette,cotton fabric,"burgundy, navy",letter embroidery,adjustable buckle,wearable
p643,bag,black drawstring backpack,Men's,techwear casual bags,backpack,nylon,black,Solid,"drawstring, dual shoulder straps",backpack
p644,shoes,"gray, white, and brown colorblock casual shoes",Men's,vintage casual shoes,low-top silhouette,"suede, mesh","gray, white, brown, black",brand logo embellishment,lace-up fastening,slip-on
p645,mid_layer_top,navy and yellow colorblock striped polo sweatshirt,Men's,vintage casual top,loose fit,cotton fabric,"navy, yellow, white","striped trim, letters",button-down collar,slip-on
p646,bottom,light gray deconstructed joggers,Men's,trendy casual trousers,jogger silhouette,cotton fabric,light gray,deconstructed stitching,elastic waistband,slip-on
p647,shoes,"navy, gray, and white colorblock casual shoes",Men's,vintage casual shoes,low-top silhouette,"mesh, suede","navy, gray, white",striped detail,lace-up fastening,slip-on
p648,mid_layer_top,light green and black colorblock hooded sweatshirt,Men's,minimalist casual top,loose fit,cotton fabric,"light green, black",small logo detail,hooded design,slip-on
p649,bottom,dark gray utility joggers,Men's,trendy casual trousers,jogger silhouette,cotton fabric,dark gray,"cargo pockets, metal buckle",elastic waistband,slip-on
p650,shoes,beige and green colorblock outdoor shoes,Men's,outdoor casual shoes,low-top silhouette,"mesh, leather","beige, green",brand logo embellishment,lace-up fastening,slip-on
p651,mid_layer_top,light blue tie-dye letter sweatshirt,Men's,trendy casual top,loose fit,cotton fabric,light blue,"tie-dye, letter print",crew neck design,slip-on
p652,bottom,light blue utility jeans,Men's,trendy casual trousers,wide-leg,denim,light blue,"cargo pockets, metal buckle",elastic waistband,slip-on
p653,shoes,"yellow, brown, and white colorblock casual shoes",Men's,vintage casual shoes,low-top silhouette,suede,"yellow, brown, white",color-block design,lace-up fastening,slip-on
p654,inner_top,navy and yellow striped letter long-sleeve T-shirt,Men's,vintage casual top,loose fit,cotton fabric,"navy, yellow","striped, letter print",crew neck design,slip-on
p655,bottom,light blue utility jeans,Men's,trendy casual trousers,wide-leg,denim,light blue,"cargo pockets, metal buckle",elastic waistband,slip-on
p656,accessory,beige and navy letter baseball cap,Men's,casual accessories,baseball cap silhouette,cotton fabric,"beige, navy",text print,adjustable buckle,wearable
p657,bag,burgundy tote bag,Unisex,casual bags,tote bag silhouette,cotton fabric,burgundy,text print,top handle,handheld
p658,shoes,"yellow, gray, and black outdoor tech shoes",Men's,outdoor casual shoes,low-top silhouette,"mesh, leather","yellow, gray, black",brand logo embellishment,buckle closure,slip-on
p659,mid_layer_top,light purple letter sweatshirt,Men's,trendy casual top,loose fit,cotton fabric,light purple,letter print,crew neck design,slip-on
p660,bottom,light blue gradient jeans,Men's,vintage casual trousers,wide-leg,denim,light blue,gradient distressed,elastic waistband,slip-on
p661,shoes,"white, gray and black casual sneakers",Men's,vintage casual shoes,low-top silhouette,"mesh, leather","white, gray, black",brand logo embellishment,lace-up fastening,slip-on
p662,inner_top,light blue gradient logo long-sleeve T-shirt,Men's,minimalist casual top,loose fit,cotton fabric,light blue,"gradient, small logo patch",crew neck design,slip-on
p663,bottom,light blue three-stripe jeans,Men's,vintage casual trousers,wide-leg,denim,light blue,three-stripe trim,elastic waistband,slip-on
p664,accessory,black LA logo baseball cap,Men's,vintage casual accessories,baseball cap silhouette,cotton fabric,"black, beige",letter print,adjustable buckle,wearable
p665,accessory,brown and silver over-ear headphones,Unisex,fashion electronic accessories,headset,"leather, metal","brown, silver",brand logo embellishment,adjustable headband,wearable
p666,shoes,"white, gray and black casual sneakers",Men's,vintage casual shoes,low-top silhouette,"mesh, leather","white, gray, black",brand logo embellishment,lace-up fastening,slip-on
p667,inner_top,navy blue logo print long-sleeve T-shirt,Men's,vintage casual top,loose fit,cotton fabric,"navy, white, green",letter print,crew neck design,slip-on
p668,bottom,light blue utility jeans,Men's,trendy casual trousers,wide-leg,denim,light blue,"cargo pockets, metal buckle",elastic waistband,slip-on
p669,bag,light khaki tech backpack,Men's,outdoor casual bags,backpack,nylon,"light khaki, black",Solid,drawstring pocket,backpack
p670,shoes,silver gray tech casual sneakers,Men's,trendy casual shoes,low-top silhouette,"mesh, leather","silver, gray",brand logo embellishment,lace-up fastening,slip-on
p671,outerwear,beige and black colorblock hooded jacket,Men's,minimalist casual jacket,loose fit,cotton fabric,"beige, black",small logo detail,"hooded, zipper closure",slip-on
p672,inner_top,off-white text print long-sleeve T-shirt,Men's,minimalist casual top,loose fit,cotton fabric,off-white,text print,crew neck design,slip-on
p673,bottom,navy blue cargo wide-leg trousers,Men's,trendy casual trousers,wide-leg,cotton fabric,navy,"cargo pockets, metal buckle",elastic waistband,slip-on
p674,accessory,khaki minimalist baseball cap,Men's,casual accessories,baseball cap silhouette,cotton fabric,khaki,small logo detail,adjustable buckle,wearable
p675,shoes,off-white colorblock casual sneakers,Men's,vintage casual shoes,low-top silhouette,"leather, suede",off-white,color-block design,lace-up fastening,slip-on
p676,outerwear,navy blue plaid pocket denim jacket,Men's,vintage casual outerwear,loose fit,denim,"navy, plaid","plaid pocket, letter logo",button closure,slip-on
p677,inner_top,white logo long-sleeve T-shirt,Men's,minimalist casual top,loose fit,cotton fabric,white,small logo detail,crew neck design,slip-on
p678,bottom,navy corduroy wide-leg trousers,Men's,vintage casual trousers,wide-leg,corduroy,navy,stitched seams,elastic waistband,slip-on
p679,shoes,khaki brown colorblock utility boots,Men's,outdoor casual shoes,high-top silhouette,suede,"khaki, brown",letter embellishment,lace-up fastening,slip-on
p680,mid_layer_top,navy blue and light blue colorblock logo sweatshirt,Men's,trendy casual top,loose fit,cotton fabric,"navy, light blue",letter print,mock two-piece design,slip-on
p681,bottom,light blue distressed cargo jeans,Men's,vintage trendy trousers,wide-leg,denim,light blue,"cargo pockets, metal buckle",elastic waistband,slip-on
p682,accessory,light blue denim logo baseball cap,Men's,vintage casual accessories,baseball cap silhouette,denim,light blue,letter print,adjustable buckle,wearable
p683,accessory,brown and silver colorblock over-ear headphones,Men's,fashion electronic accessories,headset,"leather, metal","brown, silver",brand logo embellishment,adjustable headband,wearable
p684,shoes,yellow and black colorblock casual sneakers,Men's,trendy casual shoes,low-top silhouette,suede,"yellow, black",brand logo embellishment,lace-up fastening,slip-on
p685,inner_top,bright yellow logo print long-sleeve T-shirt,Men's,trendy casual top,loose fit,cotton fabric,bright yellow,letter print,crew neck design,slip-on
p686,bottom,navy blue cargo wide-leg trousers,Men's,trendy casual trousers,wide-leg,cotton fabric,navy,"cargo pockets, metal buckle",elastic waistband,slip-on
p687,shoes,"gray, white and black colorblock casual sneakers",Men's,minimalist casual shoes,low-top silhouette,"mesh, leather","gray, white, black",brand logo embellishment,lace-up fastening,slip-on
p688,inner_top,off-white logo print long-sleeve T-shirt,Men's,minimalist casual top,loose fit,cotton fabric,off-white,letter print,crew neck design,slip-on
p689,bottom,light gray deconstructed joggers,Men's,trendy casual trousers,jogger silhouette,cotton fabric,light gray,deconstructed stitching,elastic waistband,slip-on
p690,accessory,black base light green logo baseball cap,Men's,trendy casual accessories,baseball cap silhouette,cotton fabric,"black, light green",letter print,adjustable buckle,wearable
p691,shoes,"dark green, gold and white colorblock casual sneakers",Men's,vintage casual shoes,low-top silhouette,suede,"dark green, white, gold","striped trim, brand logo",lace-up fastening,slip-on
p692,mid_layer_top,purple line-accented sweatshirt,Men's,trendy casual top,loose fit,cotton fabric,purple,"linear trim, small logo patch",crew neck design,slip-on
p693,bottom,navy blue cargo wide-leg trousers,Men's,trendy casual trousers,wide-leg,cotton fabric,navy,"cargo pockets, metal buckle",elastic waistband,slip-on
p694,shoes,"gray, white and black colorblock casual sneakers",Men's,minimalist casual shoes,low-top silhouette,"mesh, leather","gray, white, black",brand logo embellishment,lace-up fastening,slip-on
p695,outerwear,black and purple colorblock tech hooded jacket,Men's,techwear trendy outerwear,loose fit,windproof fabric,"black, purple",purple zipper trim,"hooded, zipper closure",slip-on
p696,bottom,purple cargo wide-leg trousers,Men's,trendy casual trousers,wide-leg,cotton fabric,purple,cargo pockets,elastic waistband,slip-on
p697,accessory,purple logo baseball cap,Men's,minimalist casual accessories,baseball cap silhouette,cotton fabric,purple,small logo detail,adjustable buckle,wearable
p698,accessory,"beige, yellow and black colorblock sunglasses",Men's,fashion accessories,sunglasses,"plastic, metal","beige, black, gold",Solid,flexible temples,wearable
p699,shoes,multicolor patchwork outdoor casual sneakers,Men's,outdoor casual shoes,low-top silhouette,suede,"brown, yellow, blue, black",color-block design,lace-up fastening,slip-on
p700,inner_top,light blue logo long-sleeve T-shirt,Women's,minimalist casual top,loose fit,cotton fabric,light blue,small logo detail,crew neck design,slip-on
p701,bottom,white tiered ruffle skirt,Women's,sweet casual bottoms,midi skirt,cotton fabric,white,tiered ruffles,elastic waistband,slip-on
p702,accessory,white pleated leg warmers,Women's,sweet accessories,leg warmers,fabric,white,pleated detail,elastic fit,wearable
p703,shoes,lake blue satin bow Mary Jane shoes,Women's,soft casual footwear,low-top silhouette,satin,lake blue,bow detail,buckle closure,slip-on
p704,mid_layer_top,yellow and blue colorblock logo sweatshirt,Men's,minimalist casual top,loose fit,cotton fabric,"yellow, blue",small logo detail,crew neck design,slip-on
p705,bottom,light blue distressed jeans,Men's,vintage casual trousers,wide-leg,denim,light blue,distressed stitching,elastic waistband,slip-on
p706,shoes,"beige, white and brown colorblock casual sneakers",Men's,vintage casual shoes,low-top silhouette,leather,off-white and brown,small logo detail,lace-up fastening,slip-on
p707,mid_layer_top,light blue and white colorblock sweatshirt,Men's,trendy casual top,loose fit,cotton fabric,"light blue, white",small logo detail,color-block,slip-on
p708,bottom,navy blue cargo wide-leg trousers,Men's,trendy casual trousers,wide-leg,cotton fabric,navy,"cargo pockets, metal buckle",elastic waistband,slip-on
p709,accessory,brick red logo baseball cap,Men's,casual accessories,baseball cap silhouette,cotton fabric,brick red,letter embroidery,adjustable buckle,wearable
p710,shoes,"blue, white and brown colorblock sneakers",Men's,vintage casual shoes,low-top silhouette,suede,"blue, white, brown",color-block design,lace-up fastening,slip-on
p711,outerwear,burgundy puppy pattern knit cardigan,Women's,cute casual top,loose fit,knit fabric,"burgundy, multicolor",puppy pattern,button closure,slip-on
p712,inner_top,off-white small logo high-neck long-sleeve T-shirt,Women's,minimalist casual top,slim fit,cotton fabric,off-white,small logo detail,high neck,slip-on
p713,bottom,dark blue cuffed jeans,Women's,vintage casual trousers,wide-leg,denim,dark blue,rolled hem,elastic waistband,slip-on
p714,bag,brown leather backpack,Unisex,vintage casual bag,backpack,leather,brown,Solid,"flap closure, dual shoulder straps",backpack
p715,shoes,brown and white colorblock sneakers,Women's,vintage casual shoes,low-top silhouette,suede,"brown, white",color-block design,lace-up fastening,slip-on
p716,mid_layer_top,light blue graphic print sweatshirt,Women's,minimalist casual top,loose fit,cotton fabric,light blue,text print,crew neck design,slip-on
p717,inner_top,white lace-trim graphic T-shirt,Women's,soft casual tops,loose fit,cotton fabric,white,"graphic print, lace trim",crew neck design,slip-on
p718,bottom,white wide-leg casual trousers,Women's,minimalist casual trousers,wide-leg,cotton fabric,white,rolled hem,elastic waistband,slip-on
p719,shoes,light blue and white colorblock sneakers,Women's,soft casual footwear,low-top silhouette,suede,"light blue, white",color-block design,lace-up fastening,slip-on
p720,inner_top,purple and white striped short-sleeve T-shirt,Women's,sweet casual top,slim fit,knit fabric,"purple, white",striped detail,crew neck design,slip-on
p721,bottom,white tiered ruffle mini skirt,Women's,sweet casual bottoms,mini skirt,cotton fabric,white,tiered ruffles,elastic waistband,slip-on
p722,bag,rattan round shoulder bag,Women's,vacation casual bags,shoulder bag,rattan,light brown,Solid,woven shoulder strap,shoulder-carry
p723,shoes,off-white bow Mary Jane shoes,Women's,soft casual footwear,low-top silhouette,fabric,off-white,bow detail,buckle closure,slip-on
p724,inner_top,"pink, blue and white colorblock letter T-shirt",Women's,cute casual top,loose fit,cotton fabric,"pink, blue, white",letter print,color-block raglan sleeves,slip-on
p725,bottom,white pleated tiered mini skirt,Women's,sweet casual bottoms,mini skirt,cotton fabric,white,tiered ruffles,elastic waistband,slip-on
p726,bag,silver metallic decorative bag,Women's,trendy decorative bags,charm,glossy fabric,silver,label detail,lanyard design,hanging
p727,shoes,silver and black colorblock platform Mary Janes,Women's,trendy casual shoes,low-top silhouette,glossy fabric,"silver, black","bow, buckle",platform sole,slip-on
p728,mid_layer_top,beige and black colorblock striped sweater,Men's,minimalist casual top,loose fit,knit fabric,"beige, black",striped detail,patch pocket,slip-on
p729,bottom,dark blue and grey colorblock cargo jeans,Men's,trendy casual trousers,wide-leg,denim,"dark blue, gray",contrast pockets,elastic waistband,slip-on
p730,shoes,brown and white colorblock platform sneakers,Men's,vintage casual shoes,low-top silhouette,suede,"brown, white",striped detail,lace-up fastening,slip-on
p731,mid_layer_top,navy and yellow colorblock striped polo sweatshirt,Men's,vintage casual top,loose fit,cotton fabric,"navy, yellow, white","striped trim, letter logo",button-down collar,slip-on
p732,bottom,light gray deconstructed joggers,Men's,trendy casual trousers,jogger silhouette,cotton fabric,light gray,deconstructed stitching,elastic waistband,slip-on
p733,shoes,navy and grey colorblock striped sneakers,Men's,vintage casual shoes,low-top silhouette,"mesh, suede","navy, gray, white",striped detail,lace-up fastening,slip-on
p734,mid_layer_top,navy hooded zip-up sweatshirt,Men's,minimalist casual jacket,loose fit,cotton fabric,navy,small logo detail,"hooded, zipper closure",slip-on
p735,inner_top,off-white logo print long-sleeve T-shirt,Men's,minimalist casual top,loose fit,cotton fabric,off-white and black,letter print,crew neck design,slip-on
p736,bottom,light blue utility jeans,Men's,trendy casual trousers,wide-leg,denim,light blue,"cargo pockets, metal buckle",elastic waistband,slip-on
