itemID,category,title,gender,style,outline,materials,color,pattern,detail,donning/doffing
p1113,outerwear,dark green zip-up knit jacket,Men's,autumn/winter casual knit jacket,loose fit,cotton,dark green,minimalist solid color style,"Wool-cashmere blend is warm and soft, zipper closure for easy wear, loose fit for added comfort",zipper closure
p1114,mid_layer_top,black turtleneck sweatshirt,Men's,casual mock-neck sweatshirt,loose fit,knit,black,minimalist solid color style,"Cotton-polyester blend is soft and skin-friendly, high-neck design enhances warmth, loose fit for added comfort",pullover
p1115,bottom,black pleated wide-leg trousers,Men's,casual wide-leg trousers,wide-leg fit,cotton,black,pleated detail,"Drapey and wrinkle-resistant polyester-viscose blend, pleated design for texture, wide-leg fit to flatter the legs",zipper closure
p1116,shoes,black glossy platform leather shoes,Men's,commuter glossy platform leather shoes,platform sole,leather,black,glossy finish,"Glossy top-grain leather, platform design for a trendy look, slip-on style for easy wear",slip-on
p1117,outerwear,khaki drawstring jacket,Men's,casual drawstring jacket,loose fit,cotton,khaki,minimalist solid color style,"Polyester material is lightweight and structured, drawstring design adds a casual feel, zipper closure for easy wear",zipper closure
p1118,mid_layer_top,black half-zip hooded sweatshirt,Men's,casual hooded sweatshirt,loose fit,cotton,black,minimalist solid color style,"Soft and skin-friendly cotton-polyester blend, hooded design for a casual look, half-placket for added detail",direct wear
p1119,bottom,dark gray cargo jeans,Men's,outdoor utility jeans,straight-leg fit,denim,dark gray,utility detail,"Cotton-spandex blend for enhanced elasticity, utility pocket design for storage, straight-leg silhouette suitable for commuting",button closure
p1120,shoes,black slip-on loafers,Men's,commuter slip-on loafers,flat fit,leather,black,minimalist solid color style,"Fine-textured top-grain leather, slip-on style for easy wear, basic design for commuting",slip-on
p1121,outerwear,black cropped blazer,Men's,commuter cropped blazer,cropped fit,cotton,black,minimalist solid color style,"Wool-polyester blend is structured and sharp, cropped silhouette for a sleek look, suitable for daily commuting",button closure
p1122,mid_layer_top,dark green hooded sweatshirt,Men's,casual hooded sweatshirt,loose fit,cotton,dark green,minimalist solid color style,"Soft and skin-friendly cotton-polyester blend, hooded design for a casual look, half-placket for added detail",zipper closure
p1123,bottom,dark gray cargo jeans,Men's,outdoor utility jeans,straight-leg fit,denim,dark gray,utility detail,"Cotton-spandex blend for enhanced elasticity, utility pocket design for storage, straight-leg silhouette suitable for commuting",button closure
p1124,shoes,black slip-on loafers,Men's,commuter slip-on loafers,flat fit,leather,black,minimalist solid color style,"Fine-textured top-grain leather, slip-on style for easy wear, basic design for commuting",slip-on
p1125,outerwear,light grey colorblock blazer,Men's,commuter color-block blazer,cropped fit,cotton,light gray colorblock,color-block detail,"Wool-polyester blend is structured and sharp, color-block design adds sophistication, cropped silhouette for a sleek look",button closure
p1126,mid_layer_top,brown turtleneck knit sweater,Men's,autumn/winter warm knitwear,loose fit,knit,brown,minimalist solid color style,"Wool-cashmere blend is warm and soft, high-neck design enhances warmth, loose fit for added comfort",pullover
p1127,bottom,light grey pleated wide-leg trousers,Men's,casual wide-leg trousers,wide-leg fit,cotton,light gray,pleated detail,"Drapey and wrinkle-resistant polyester-viscose blend, pleated design for texture, wide-leg fit to flatter the legs",zipper closure
p1128,shoes,black glossy platform leather shoes,Men's,commuter glossy platform leather shoes,platform sole,leather,black,glossy finish,"Glossy top-grain leather, platform design for a trendy look, slip-on style for easy wear",slip-on
p1129,outerwear,dark grey long trench coat,Men's,autumn/winter commuter long trench coat,long fit,cotton,dark gray,minimalist solid color style,"Polyester-cotton blend is lightweight and structured, long-line silhouette suitable for commuting, enhances styling",zipper closure
p1130,mid_layer_top,black turtleneck sweatshirt,Men's,casual mock-neck sweatshirt,loose fit,knit,black,minimalist solid color style,"Cotton-polyester blend is soft and skin-friendly, high-neck design enhances warmth, loose fit for added comfort",pullover
p1131,bottom,dark brown casual wide-leg trousers,Men's,casual wide-leg trousers,wide-leg fit,cotton,dark brown,minimalist solid color style,"Polyester-viscose blend, draped and wrinkle-resistant, wide-leg fit to flatter the legs, suitable for commute and casual wear",zipper closure
p1132,shoes,black glossy platform leather shoes,Men's,commuter glossy platform leather shoes,platform sole,leather,black,glossy finish,"Glossy top-grain leather, platform design for a trendy look, slip-on style for easy wear",slip-on
p1133,outerwear,black embellished blazer,Men's,commuter embellished blazer,cropped fit,cotton,black,decorative stitching,"Wool-polyester blend is structured and sharp, decorative stitching adds sophistication, cropped silhouette for a sleek look",button closure
p1134,inner_top,burgundy cargo shirt,Men's,outdoor utility shirt,loose fit,cotton,burgundy,utility detail,"Cotton fabric is durable and wrinkle-resistant, utility pocket design for storage, loose fit suitable for casual wear",button closure
p1135,bottom,dark green cargo casual trousers,Men's,outdoor cargo casual trousers,wide-leg fit,cotton,dark green,utility detail,"Cotton fabric is durable and wrinkle-resistant, utility strap design adds a trendy feel, wide-leg silhouette flatters the legs",drawstring
p1136,shoes,black platform loafers,Men's,commuter platform loafers,platform sole,leather,black,minimalist solid color style,"Top-grain leather with fine texture, platform design for a trendy look, slip-on style for easy wear",slip-on
p1137,outerwear,brown and black colorblock jacket,Men's,casual color-block jacket,cropped fit,cotton,brown and black colorblock,color-block detail,"Soft and skin-friendly cotton-polyester blend, color-block design for visual depth, cropped silhouette for a sharp look",zipper closure
p1138,mid_layer_top,light grey crew-neck knit sweater,Men's,casual knit sweater,loose fit,knit,light gray,minimalist solid color style,"Wool-cashmere blend is warm and soft, crew-neck design suitable for layering, loose fit for added comfort",pullover
p1139,bottom,black pleated wide-leg trousers,Men's,casual wide-leg trousers,wide-leg fit,cotton,black,pleated detail,"Drapey and wrinkle-resistant polyester-viscose blend, pleated design for texture, wide-leg fit to flatter the legs",zipper closure
p1140,shoes,black platform loafers,Men's,commuter platform loafers,platform sole,leather,black,minimalist solid color style,"Top-grain leather with fine texture, platform design for a trendy look, slip-on style for easy wear",slip-on
p1141,outerwear,light grey colorblock blazer,Men's,commuter color-block blazer,cropped fit,cotton,light gray colorblock,color-block detail,"Wool-polyester blend is structured and sharp, color-block design adds sophistication, cropped silhouette for a sleek look",button closure
p1142,mid_layer_top,brown turtleneck knit sweater,Men's,autumn/winter warm knitwear,loose fit,knit,brown,minimalist solid color style,"Wool-cashmere blend is warm and soft, high-neck design enhances warmth, loose fit for added comfort",pullover
p1143,bottom,dark green cargo casual trousers,Men's,outdoor cargo casual trousers,wide-leg fit,cotton,dark green,utility detail,"Cotton fabric is durable and wrinkle-resistant, utility strap design adds a trendy feel, wide-leg silhouette flatters the legs",drawstring
p1144,shoes,black platform loafers,Men's,commuter platform loafers,platform sole,leather,black,minimalist solid color style,"Top-grain leather with fine texture, platform design for a trendy look, slip-on style for easy wear",slip-on
p1145,outerwear,black utility jacket,Men's,outdoor utility jacket,cropped fit,cotton,black,utility detail,"Cotton fabric is durable and wrinkle-resistant, utility pocket design for storage, cropped silhouette for a sleek look",zipper closure
p1146,mid_layer_top,black half-zip hooded sweatshirt,Men's,casual hooded sweatshirt,loose fit,cotton,black,minimalist solid color style,"Soft and skin-friendly cotton-polyester blend, hooded design for a casual look, half-placket for added detail",direct wear
p1147,bottom,black cargo casual trousers,Men's,outdoor cargo casual trousers,wide-leg fit,cotton,black,utility detail,"Cotton fabric is durable and wrinkle-resistant, utility pocket design for storage, wide-leg silhouette flatters the legs",button closure
p1148,shoes,black slip-on ankle boots,Men's,commuter slip-on ankle boots,ankle boot fit,leather,black,minimalist solid color style,"Top-grain leather with a refined texture, ankle boot silhouette suitable for autumn/winter, slip-on style for easy wear",slip-on
p1149,outerwear,light grey plaid jacket,Men's,casual plaid jacket,cropped fit,cotton,light gray plaid,plaid,"Wool-polyester blend is structured and sharp, plaid design adds a vintage feel, cropped silhouette for a sleek look",zipper closure
p1150,mid_layer_top,black gradient long-sleeve knit sweater,Men's,casual knit sweater,loose fit,knit,black gradient,gradient detail,"Warm and soft wool-cashmere blend, gradient design for visual depth, relaxed fit for comfort",pullover
p1151,bottom,dark brown cargo casual trousers,Men's,outdoor cargo casual trousers,wide-leg fit,cotton,dark brown,utility detail,"Cotton fabric is durable and wrinkle-resistant, utility pocket design for storage, wide-leg silhouette flatters the legs",button closure
p1152,shoes,black slip-on mules,Men's,casual slip-on mules,flat fit,leather,black,minimalist solid color style,"Top-grain leather with a refined texture, slip-on style for easy wear, suitable for daily casual wear",slip-on
p1153,outerwear,blue distressed denim jacket,Men's,vintage distressed denim jacket,cropped fit,denim,distressed blue,distressed style,"Cotton-spandex blend for enhanced elasticity, distressed finish adds a vintage feel, cropped silhouette for a sleek look",zipper closure
p1154,inner_top,white short-sleeve T-shirt,Men's,casual short-sleeve T-shirt,loose fit,cotton,white,minimalist solid color style,"Cotton-polyester blend, soft and skin-friendly, basic style for versatile occasions, loose fit for comfort",pullover
p1155,bottom,blue distressed jeans,Men's,vintage distressed jeans,straight-leg fit,denim,distressed blue,distressed style,"Cotton-spandex blend for enhanced elasticity, distressed finish adds a vintage feel, straight-leg silhouette suitable for commuting",button closure
p1156,shoes,black platform sneakers,Men's,casual platform sneakers,platform sole,leather,black,minimalist solid color style,"Synthetic leather is durable and lightweight, platform design adds a trendy feel, suitable for casual wear",lace-up
p1157,outerwear,black and red colorblock jacket,Men's,trendy color-block jacket,cropped fit,cotton,black and red colorblock,color-block detail,"Polyester-cotton blend is lightweight and warm, color-block design adds a trendy feel, cropped silhouette for a sleek look",zipper closure
p1158,inner_top,black graphic mock-neck T-shirt,Men's,trendy printed mock-neck T-shirt,slim fit,knit,black,printed style,"Cotton-polyester blend is soft and skin-friendly, graphic print adds a trendy feel, high-neck design enhances styling",pullover
p1159,bottom,black and red colorblock casual trousers,Men's,trendy color-block casual trousers,wide-leg fit,cotton,black and red colorblock,color-block detail,"Polyester-viscose blend is draped and wrinkle-resistant, color-block design adds a trendy feel, wide-leg silhouette flatters the legs",drawstring
p1160,shoes,black platform loafers,Men's,commuter platform loafers,platform sole,leather,black,minimalist solid color style,"Top-grain leather with fine texture, platform design for a trendy look, slip-on style for easy wear",slip-on
p1161,outerwear,gray and black colorblock hooded jacket,Men's,casual color-block hooded jacket,loose fit,cotton,gray and black colorblock,color-block detail,"Polyester-cotton blend is lightweight and warm, hooded design adds a casual feel, loose fit for added comfort",zipper closure
p1162,inner_top,black graphic mock-neck T-shirt,Men's,trendy printed mock-neck T-shirt,slim fit,knit,black,printed style,"Cotton-polyester blend is soft and skin-friendly, graphic print adds a trendy feel, high-neck design enhances styling",pullover
p1163,bottom,black cargo jeans,Men's,outdoor utility jeans,wide-leg fit,cotton,black,utility detail,"Stretchy cotton-elastane blend, cargo pocket design for utility, wide-leg fit to flatter the legs",button closure
p1164,shoes,black platform ankle boots,Men's,outdoor platform ankle boots,ankle boot fit,leather,black,minimalist solid color style,"Synthetic leather is durable and lightweight, platform design adds a trendy feel, suitable for outdoor casual wear",lace-up
p1165,outerwear,black and gray colorblock jacket,Men's,casual color-block jacket,cropped fit,cotton,black and gray colorblock,color-block detail,"Polyester-cotton blend is lightweight and warm, color-block design adds a trendy feel, cropped silhouette for a sleek look",button closure
p1166,inner_top,black graphic mock-neck T-shirt,Men's,trendy printed mock-neck T-shirt,slim fit,knit,black,printed style,"Cotton-polyester blend is soft and skin-friendly, graphic print adds a trendy feel, high-neck design enhances styling",pullover
p1167,bottom,light gray cargo casual trousers,Men's,outdoor cargo casual trousers,jogger fit,cotton,light gray,utility detail,"Cotton fabric is durable and wrinkle-resistant, utility pocket design for storage, jogger silhouette for a sleek look",button closure
p1168,shoes,black platform tech sneakers,Men's,outdoor tech platform shoes,platform sole,leather,black,tech-style embellished,"Synthetic leather is durable and lightweight, technical buckle design adds a trendy feel, suitable for outdoor casual wear",lace-up
p1169,outerwear,navy badge jacket,Men's,commuter badge jacket,cropped fit,cotton,navy blue,badge detail,"Polyester-cotton blend is lightweight and structured, badge detail adds sophistication, cropped silhouette for a sleek look",zipper closure
p1170,inner_top,black graphic mock-neck T-shirt,Men's,trendy printed mock-neck T-shirt,slim fit,knit,black,printed style,"Cotton-polyester blend is soft and skin-friendly, graphic print adds a trendy feel, high-neck design enhances styling",pullover
p1171,bottom,dark brown cargo casual trousers,Men's,outdoor cargo casual trousers,jogger fit,cotton,dark brown,utility detail,"Cotton fabric is durable and wrinkle-resistant, utility pocket design for storage, jogger silhouette for a sleek look",button closure
p1172,shoes,brown platform mules,Men's,casual platform mules,platform sole,leather,brown,minimalist solid color style,"Suede material is soft and delicate, platform design adds a trendy feel, slip-on style for easy wear",slip-on
p1173,inner_top,dark brown decorative shirt,Men's,trendy embellished shirt,cropped fit,leather,dark brown,stud detail,"Cotton fabric is durable and wrinkle-resistant, stud embellishments add a trendy feel, cropped silhouette for a sleek look",button closure
p1174,outerwear,burgundy leather jacket,Men's,vintage leather jacket,cropped fit,leather,burgundy,minimalist solid color style,"Top-grain leather with a refined texture, cropped silhouette for a sleek look, suitable for vintage-style outfits",zipper closure
p1175,bottom,dark gray distressed jeans,Men's,vintage distressed jeans,jogger fit,cotton,dark gray distressed,distressed style,"Cotton-spandex blend for enhanced elasticity, distressed finish adds a vintage feel, jogger silhouette for a sleek look",button closure
p1176,shoes,brown platform mules,Men's,casual platform mules,platform sole,leather,brown,minimalist solid color style,"Suede material is soft and delicate, platform design adds a trendy feel, slip-on style for easy wear",slip-on
p1177,outerwear,black faux-fur collar jacket,Men's,autumn/winter faux-fur collar jacket,cropped fit,down,black,faux fur trim,"Polyester-cotton blend is lightweight and warm, faux fur collar enhances warmth, cropped silhouette for a sleek look",button closure
p1178,mid_layer_top,black turtleneck knit sweater,Men's,autumn/winter warm knitwear,loose fit,knit,black,minimalist solid color style,"Wool-cashmere blend is warm and soft, high-neck design enhances warmth, loose fit for added comfort",pullover
p1179,bottom,camouflage casual trousers,Men's,outdoor camouflage casual trousers,jogger fit,cotton,camouflage,camouflage,"Cotton fabric is durable and wrinkle-resistant, camouflage print adds an outdoor style, jogger silhouette for a sleek look",drawstring
p1180,shoes,off-white platform mules,Men's,casual platform mules,platform sole,leather,off-white,minimalist solid color style,"Suede material is soft and delicate, platform design adds a trendy feel, slip-on style for easy wear",slip-on
p1181,outerwear,black and gray faux-fur collar jacket,Men's,autumn/winter faux-fur collar jacket,cropped fit,cotton,black and gray colorblock,faux fur trim,"Polyester-cotton blend is lightweight and warm, faux fur collar enhances warmth, cropped silhouette for a sleek look",zipper closure
p1182,inner_top,black graphic mock-neck T-shirt,Men's,trendy printed mock-neck T-shirt,slim fit,knit,black,printed style,"Cotton-polyester blend is soft and skin-friendly, graphic print adds a trendy feel, high-neck design enhances styling",pullover
p1183,bottom,gray and black graphic casual trousers,Men's,trendy printed casual trousers,jogger fit,cotton,gray and black print,printed style,"Polyester-viscose blend is draped and wrinkle-resistant, graphic print adds a trendy feel, jogger silhouette for a sleek look",drawstring
p1184,shoes,black platform tech sneakers,Men's,outdoor tech platform shoes,platform sole,leather,black,tech-style embellished,"Synthetic leather is durable and lightweight, technical buckle design adds a trendy feel, suitable for outdoor casual wear",lace-up
p1185,outerwear,white and gray distressed leather jacket,Men's,vintage distressed leather jacket,cropped fit,cotton,distressed white and gray,distressed style,"Top-grain leather with a refined texture, distressed finish adds a vintage feel, cropped silhouette for a sleek look",button closure
p1186,inner_top,black graphic mock-neck T-shirt,Men's,trendy printed mock-neck T-shirt,slim fit,knit,black,printed style,"Cotton-polyester blend is soft and skin-friendly, graphic print adds a trendy feel, high-neck design enhances styling",pullover
p1187,bottom,black cargo jeans,Men's,outdoor utility jeans,jogger fit,cotton,black,utility detail,"Cotton-spandex blend for enhanced stretch, cargo pocket design for storage, jogger fit for a clean look",button closure
p1188,shoes,black platform tech sneakers,Men's,outdoor tech platform shoes,platform sole,leather,black,tech-style embellished,"Synthetic leather is durable and lightweight, technical buckle design adds a trendy feel, suitable for outdoor casual wear",lace-up
p1189,mid_layer_top,dark gray half-zip fleece-lined sweatshirt,Men's,warm casual top,loose fit,fleece-lined cotton,dark gray,minimalist solid color style,"Polyester material for lightweight warmth, hooded design for a casual feel, cropped fit for a clean look",zipper closure
p1190,bottom,navy fleece-lined cargo jeans,Men's,vintage warm trousers,wide-leg fit,fleece-lined denim,navy,minimalist solid color style,"Polyester-viscose blend, draped and wrinkle-resistant, wide-leg fit to flatter the legs, suitable for commute and casual wear",zipper closure
p1191,shoes,black and gray colorblock tech hiking shoes,Men's,outdoor casual shoes,mid-top style,"mesh, leather","black, gray",minimalist solid color style,"Top-grain leather with a refined texture, top-handle design for commuting, adds a sophisticated touch",top handle
p1192,accessory,off-white embroidered logo baseball cap,Men's,vintage casual accessories,baseball cap style,cotton,off-white,minimalist solid color style,"Wool material for soft warmth, platform sole for a trendy look, slip-on style for easy wear",slip-on
p1193,bag,dark brown leather briefcase,Unisex,business casual bags,briefcase style,leather,dark brown,minimalist solid color style,"Polyester material for lightweight warmth, hooded design for a casual feel, cropped fit for a clean look",zipper closure
p1194,mid_layer_top,light gray striped knit sweater,Men's,vintage casual top,loose fit,knit,"light gray, white",minimalist solid color style,"Warm and soft wool-cashmere blend, half-placket for adjustable fit, relaxed fit for comfort",button closure
p1195,bottom,black tech jogger cargo pants,Men's,cool casual trousers,jogger fit,cotton,black,minimalist solid color style,"Polyester-viscose blend, draped and wrinkle-resistant, drawstring waist for adjustable fit, wide-leg silhouette to flatter the legs",drawstring
p1196,accessory,black and silver colorblock sports watch,Unisex,techwear casual accessories,wristwatch style,"metal, silicone","black, silver",minimalist solid color style,"Wool material for soft warmth, platform sole for a trendy look, slip-on style for easy wear",slip-on
p1197,shoes,burgundy suede casual sneakers,Men's,vintage casual shoes,low-top style,suede,burgundy,minimalist solid color style,"Polyester material for lightweight warmth, vest silhouette for layering, adds visual depth",zipper closure
p1198,outerwear,light gray reversible jacket,Men's,minimalist casual jacket,loose fit,windproof fabric,"light gray, black",minimalist solid color style,"Cotton-polyester blend for soft comfort, hooded design for a casual feel, loose fit for comfort",pullover
p1199,bottom,dark gray drawstring wide-leg sweatpants,Men's,minimalist casual trousers,wide-leg fit,cotton,dark gray,minimalist solid color style,"Polyester-viscose blend, draped and wrinkle-resistant, drawstring waist for adjustable fit, wide-leg silhouette to flatter the legs",drawstring
p1200,bag,dark gray suede mules,Unisex,relaxed casual shoes,closed-toe slide style,suede,dark gray,minimalist solid color style,"Suede material is soft and delicate, platform design adds a trendy feel, slip-on style for easy wear",slip-on
p1201,outerwear,light gray zip-up knit jacket,Men's,vintage casual jacket,loose fit,knit,light gray,minimalist solid color style,"Cotton-polyester blend for soft comfort, zip closure for easy wear, cropped fit for a clean look",zipper closure
p1202,mid_layer_top,black mock-neck sweater,Men's,minimalist casual top,loose fit,knit,black,minimalist solid color style,"Wool-cashmere blend is warm and soft, high-neck design enhances warmth, loose fit for added comfort",pullover
p1203,bottom,black drawstring jogger sweatpants,Men's,cool casual trousers,jogger fit,cotton,black,minimalist solid color style,"Polyester-viscose blend, draped and wrinkle-resistant, drawstring waist for adjustable fit, wide-leg silhouette to flatter the legs",drawstring
p1204,bag,black geometric handbag,Unisex,minimalist casual bag,handbag style,leather,black,minimalist solid color style,"Top-grain leather with a refined texture, tote bag design for commuting, adds a sophisticated touch",top handle
p1205,shoes,white and gray colorblock casual sneakers,Men's,vintage casual shoes,low-top style,"leather, suede","white, gray, brown",minimalist solid color style,"Synthetic leather for durability and lightweight, basic style for versatile wear, adds a casual feel",lace-up
p1206,outerwear,black and gray hooded leather jacket,Men's,trendy casual jacket,loose fit,leather,"black, gray",minimalist solid color style,"Top-grain leather with a refined texture, hooded design for a casual feel, cropped fit for a clean look",zipper closure
p1207,mid_layer_top,light gray ribbed henley sweater,Men's,vintage casual top,loose fit,knit,light gray,minimalist solid color style,"Warm and soft wool-cashmere blend, half-placket for adjustable fit, relaxed fit for comfort",button closure
p1208,bottom,dark gray wide-leg casual trousers,Men's,minimalist casual trousers,wide-leg fit,cotton,dark gray,minimalist solid color style,"Drapey and wrinkle-resistant polyester-viscose blend, straight-leg fit for commuting, elevates outfit refinement",zipper closure
p1209,bag,dark gray felt cork-sole mules,Unisex,relaxed casual shoes,closed-toe slide style,"felt, cork",dark gray,minimalist solid color style,"Wool material for soft warmth, platform sole for a trendy look, slip-on style for easy wear",slip-on
p1210,outerwear,off-white faux fur collar utility down jacket,Men's,warm casual jacket,loose fit,down,"off-white, black",minimalist solid color style,"Polyester material for lightweight warmth, faux fur collar for added warmth, cropped fit for a clean look",zipper closure
p1211,mid_layer_top,black turtleneck sweater,Men's,minimalist casual top,loose fit,knit,black,minimalist solid color style,"Wool-cashmere blend is warm and soft, high-neck design enhances warmth, loose fit for added comfort",pullover
p1212,bottom,dark gray drawstring wide-leg sweatpants,Men's,minimalist casual trousers,wide-leg fit,cotton,dark gray,minimalist solid color style,"Polyester-viscose blend, draped and wrinkle-resistant, drawstring waist for adjustable fit, wide-leg silhouette to flatter the legs",drawstring
p1213,bag,dark gray felt button-detail mules,Unisex,relaxed casual shoes,closed-toe slide style,felt,dark gray,minimalist solid color style,"Wool material for soft warmth, platform sole for a trendy look, slip-on style for easy wear",slip-on
p1214,outerwear,brown suede shearling jacket,Men's,vintage warm jacket,loose fit,"suede, shearling",brown coffee,minimalist solid color style,"Cotton-polyester blend for soft comfort, cropped fit for a clean look, suitable for daily casual wear",zipper closure
p1215,mid_layer_top,brown ribbed turtleneck sweater,Men's,vintage casual top,loose fit,knit,brown coffee,minimalist solid color style,"Wool-cashmere blend is warm and soft, high-neck design enhances warmth, loose fit for added comfort",pullover
p1216,bottom,dark blue distressed jeans,Men's,vintage casual trousers,wide-leg fit,denim,dark blue,distressed style,"Cotton-spandex blend for enhanced elasticity, distressed finish adds a vintage feel, straight-leg silhouette suitable for commuting",button closure
p1217,bag,brown suede mules,Unisex,relaxed casual shoes,closed-toe slide style,suede,brown coffee,minimalist solid color style,"Suede material is soft and delicate, platform design adds a trendy feel, slip-on style for easy wear",slip-on
p1218,outerwear,dark gray loose-fit casual blazer,Men's,smart casual jacket,loose fit,cotton,dark gray,minimalist solid color style,"Wool-polyester blend is structured and sharp, cropped silhouette for a sleek look, suitable for daily commuting",button closure
p1219,mid_layer_top,black turtleneck knit sweater,Men's,minimalist casual top,loose fit,knit,black,minimalist solid color style,"Wool-cashmere blend is warm and soft, high-neck design enhances warmth, loose fit for added comfort",pullover
p1220,bottom,dark gray wide-leg casual trousers,Men's,smart casual trousers,wide-leg fit,cotton,dark gray,minimalist solid color style,"Polyester-viscose blend, draped and wrinkle-resistant, wide-leg fit to flatter the legs, suitable for commute and casual wear",zipper closure
p1221,shoes,black leather ankle boots,Men's,vintage casual shoes,ankle boot style,leather,black,minimalist solid color style,"Fine-textured top-grain leather, ankle boot silhouette for autumn/winter, lace-up closure for adjustable fit",lace-up
p1222,outerwear,light gray shearling collar jacket,Men's,warm casual jacket,loose fit,"wool blend, shearling",light gray,minimalist solid color style,"Cotton-polyester blend for soft comfort, cropped fit for a clean look, suitable for daily casual wear",zipper closure
p1223,mid_layer_top,light gray henley sweater,Men's,vintage casual top,loose fit,knit,light gray,minimalist solid color style,"Warm and soft wool-cashmere blend, half-placket for adjustable fit, relaxed fit for comfort",button closure
p1224,bottom,black deconstructed casual trousers,Men's,cool casual trousers,wide-leg fit,cotton,black,minimalist solid color style,"Drapey and wrinkle-resistant polyester-viscose blend, straight-leg fit for commuting, elevates outfit refinement",zipper closure
p1225,bag,dark gray felt cork-sole mules,Unisex,relaxed casual shoes,closed-toe slide style,"felt, cork",dark gray,minimalist solid color style,"Wool material for soft warmth, platform sole for a trendy look, slip-on style for easy wear",slip-on
p1226,outerwear,brown knit cardigan,Men's,vintage casual top,loose fit,knit,brown coffee,minimalist solid color style,"Warm and soft wool-cashmere blend, half-placket for adjustable fit, relaxed fit for comfort",button closure
p1227,bottom,dark gray wide-leg casual trousers,Men's,minimalist casual trousers,wide-leg fit,cotton,dark gray,minimalist solid color style,"Drapey and wrinkle-resistant polyester-viscose blend, straight-leg fit for commuting, elevates outfit refinement",zipper closure
p1228,bag,brown suede mules,Unisex,relaxed casual shoes,closed-toe slide style,suede,brown coffee,minimalist solid color style,"Suede material is soft and delicate, platform design adds a trendy feel, slip-on style for easy wear",slip-on
p1229,outerwear,brown utility jacket,Men's,vintage casual jacket,loose fit,cotton,brown coffee,utility detail,"Cotton fabric is durable and wrinkle-resistant, utility pocket design for storage, cropped silhouette for a sleek look",zipper closure
p1230,inner_top,white mock-neck long-sleeve T-shirt,Men's,minimalist casual top,loose fit,cotton,white,minimalist solid color style,"Wool-cashmere blend is warm and soft, crew-neck design suitable for layering, loose fit for added comfort",pullover
p1231,bottom,off-white wide-leg casual trousers,Men's,smart casual trousers,wide-leg fit,cotton,off-white,minimalist solid color style,"Polyester-viscose blend, draped and wrinkle-resistant, wide-leg fit to flatter the legs, suitable for commute and casual wear",zipper closure
p1232,bag,brown leather crossbody bag,Unisex,minimalist casual bag,crossbody bag style,leather,brown coffee,minimalist solid color style,"Top-grain leather with a refined texture, shoulder bag design for daily storage, adds a sophisticated touch",single shoulder
p1233,shoes,white and gray colorblock casual sneakers,Men's,vintage casual shoes,low-top style,"leather, suede","white, gray, brown",minimalist solid color style,"Synthetic leather for durability and lightweight, basic style for versatile wear, adds a casual feel",lace-up
p1234,mid_layer_top,light gray faux-layered sweatshirt,Men's,trendy casual top,loose fit,cotton,"light gray, blue",paneled style,"Cotton-polyester blend for soft comfort, color-block design for visual depth, cropped fit for a clean look",zipper closure
p1235,inner_top,white crew-neck long-sleeve T-shirt,Men's,minimalist casual top,loose fit,cotton,white,minimalist solid color style,"Wool-cashmere blend is warm and soft, crew-neck design suitable for layering, loose fit for added comfort",pullover
p1236,bottom,black wide-leg casual trousers,Men's,smart casual trousers,wide-leg fit,cotton,black,minimalist solid color style,"Top-grain leather with a refined texture, straight-leg fit for commuting, enhances sophistication",zipper closure
p1237,bag,black leather chest bag,Unisex,trendy casual bag,chest bag style,leather,black,minimalist solid color style,"Top-grain leather with a refined texture, waist bag design for portable storage, adds a trendy touch",tie-fastening
p1238,bag,light brown felt mules,Unisex,relaxed casual shoes,closed-toe slide style,felt,light brown,minimalist solid color style,"Wool material for soft warmth, platform sole for a trendy look, slip-on style for easy wear",slip-on
p1239,outerwear,brown corduroy fleece-lined jacket,Men's,warm casual jacket,loose fit,"corduroy, fleece-lined",brown coffee,minimalist solid color style,"Cotton-polyester blend for soft comfort, cropped fit for a clean look, suitable for daily casual wear",zipper closure
p1240,inner_top,brown-gray striped shirt,Men's,vintage casual top,loose fit,cotton,"brown, gray",striped decorative style,"Cotton-nylon blend for breathability and structure, striped pattern for visual depth, loose fit for daily commuting",button closure
p1241,bottom,brown utility wide-leg trousers,Men's,cool casual trousers,wide-leg fit,cotton,brown coffee,utility detail,"Cotton fabric is durable and wrinkle-resistant, utility pocket design for storage, jogger silhouette for a sleek look",button closure
p1242,shoes,black leather loafers,Men's,smart casual shoes,low-top style,leather,black,minimalist solid color style,"Fine-textured top-grain leather, basic style for commuting, lace-up closure for adjustable fit",lace-up
p1243,outerwear,dark gray geometric knit cardigan,Men's,vintage casual top,loose fit,knit,"dark gray, brown, green",diamond pattern,"Wool-cashmere blend for warmth and softness, argyle texture for a premium feel, cardigan design for layering",button closure
p1244,inner_top,black and gray color-block shirt,Men's,trendy casual top,loose fit,cotton,"black, gray",plaid,"Cotton-nylon blend for breathability and structure, plaid pattern for a vintage feel, loose fit for daily casual wear",button closure
p1245,bottom,black drawstring wide-leg trousers,Men's,minimalist casual trousers,wide-leg fit,cotton,black,minimalist solid color style,"Polyester-viscose blend, draped and wrinkle-resistant, drawstring waist for adjustable fit, wide-leg silhouette to flatter the legs",drawstring
p1246,bag,off-white letter-print canvas tote bag,Unisex,casual bag,tote bag style,canvas,"off-white, blue",printed style,"Cotton canvas for durability and lightweight, printed design for a trendy look, top-handle style for easy carrying",top handle
